n	expression
4652	((((01-2)-3)+4567)+89)
4653	((((0*12)-3)+4567)+89)
4654	(((012+3)+4567)+(8*9))
4655	((((01*2)-3)+4567)+89)
4656	(((0*123)+4567)+89)
4657	((01-((2-3)*4567))+89)
4658	((((01-2)+3)+4567)+89)
4659	((((0*12)+3)+4567)+89)
4660	(((((0-1)+2)+3)+4567)+89)
4661	((((01*2)+3)+4567)+89)
4662	((((01*2)*3)+4567)+89)
4663	(((01+(2*3))+4567)+89)
4664	(((0123-4)+(567*8))+9)
4665	(((012-3)+4567)+89)
4666	((((0*1)-23)-45)+(6*789))
4667	(((01-23)-45)+(6*789))
4668	((((0*12)-3)+((4+56)*78))-9)
4669	(01234+(5*(678+9)))
4670	((((0-1)-(2*34))+5)+(6*789))
4671	(((012+3)+4567)+89)
4672	(((0123+4)+(567*8))+9)
4673	(((0123+4567)-8)-9)
4674	((((0-12)-3)-45)+(6*789))
4675	(((012*3)+4567)+(8*9))
4676	((012*(3+4))-(56*(7-89)))
4677	((01-(2*(34-5)))+(6*789))
4678	((((0-1)+23)+4567)+89)
4679	(((01*23)+4567)+89)
4680	(((01+23)+4567)+89)
4681	(((01+2)-34)*((5-67)-89))
4682	((0123+((4+567)*8))-9)
4683	((0-123)+((456+78)*9))
4684	(((01*23)*4)-(56*(7-89)))
4685	(((012*345)+(67*8))+9)
4686	((((0*12)-3)-45)+(6*789))
4687	(((((01+23)-4)+567)*8)-9)
4688	((((01*2)-3)-45)+(6*789))
4689	(((0123+4567)+8)-9)
4690	(0123-(4567*(8-9)))
4691	(((0123+4567)-8)+9)
4692	(((012*3)+4567)+89)
4693	((((0-12)-34)+5)+(6*789))
4694	((((01*2)+3)-45)+(6*789))
4695	(((((0123-45)+6)*7)*8)-9)
4696	(((01+(2*3))-45)+(6*789))
4697	((((0123+456)+7)*8)+9)
4698	(((012-3)-45)+(6*789))
4699	(((((01*2)*345)-6)*7)-89)
4700	((0123+((4+567)*8))+9)
4701	(((0123*(45-6))-7)-89)
4702	(((((0*1)-23)-4)-5)+(6*789))
4703	(((((0-12)+34)+567)*8)-9)
4704	(((012+3)-45)+(6*789))
4705	(((((01+23)-4)+567)*8)+9)
4706	((((01+(2*345))-6)*7)-89)
4707	(((0123+4567)+8)+9)
4708	((((01+2)-34)+5)+(6*789))
4709	((((01-2)+345)-67)*(8+9))
4710	(((0123*(45-6))-78)-9)
4711	((0123-4)-(56*(7-89)))
4712	((((01+23)+45)*67)+89)
4713	(((01+23)-45)+(6*789))
4714	(01234-(5*(6-(78*9))))
4715	(((0123*(45-6))+7)-89)
4716	((012*345)+(6*(7+89)))
4717	(((012-34)+5)+(6*789))
4718	(((0123*(45-6))-7)-(8*9))
4719	((012*(3+456))-789)
4720	((01*2)*((3+(4*567))+89))
4721	(((((0-12)+34)+567)*8)+9)
4722	(((((0*12)-3)-4)-5)+(6*789))
4723	(((012-3)-(4*5))+(6*789))
4724	(((0-1234)-5)+(67*89))
4725	(((012*3)-45)+(6*789))
4726	((((0*12)+345)-67)*(8+9))
4727	(((012-3)*456)+(7*89))
4728	(((0123*(45-6))-78)+9)
4729	(((0*1234)-5)+(6*789))
4730	(((012+345)*(6+7))+89)
4731	(0123+((456+(7*8))*9))
4732	(((01-23)+(4*5))+(6*789))
4733	((012*(345+(6*7)))+89)
4734	(((0*12345)+6)*789)
4735	((((0*123)-4)+5)+(6*789))
4736	(((012*3)*4)-(56*(7-89)))
4737	(012-(((34-567)+8)*9))
4738	(012+((345-67)*(8+9)))
4739	(((0*1234)+5)+(6*789))
4740	(((0123*45)-6)-789)
4741	((01+23)+(((4+56)-7)*89))
4742	((((012-3)+4)-5)+(6*789))
4743	(((((01*2)-34)+567)-8)*9)
4744	((((012-3)-4)+5)+(6*789))
4745	(((0-123)-4)+(56*(78+9)))
4746	(((0-123)+45)+((67*8)*9))
4747	(((((0-1)+23)-4)-5)+(6*789))
4748	((((01*23)-4)-5)+(6*789))
4749	((((0-12)*34)*5)+6789)
4750	((((012+3)-4)+5)+(6*789))
4751	(((((01+23)+4)+567)*8)-9)
4752	(((0123*45)+6)-789)
4753	((((01+23)*4)*56)-(7*89))
4754	((((0*123)+4)*5)+(6*789))
4755	((((0-1)-23)+45)+(6*789))
4756	((((0*1)-23)+45)+(6*789))
4757	(((01-23)+45)+(6*789))
4758	((((01*23)-4)+5)+(6*789))
4759	((((01+23)-4)+5)+(6*789))
4760	((((0-1)+234)+(567*8))-9)
4761	(((01*234)+(567*8))-9)
4762	((0123+4567)+(8*9))
4763	((((0*12)+34)-5)+(6*789))
4764	((((0-12)-3)+45)+(6*789))
4765	((((01*2)+34)-5)+(6*789))
4766	((((01*23)+4)+5)+(6*789))
4767	(((012*34)+(56*78))-9)
4768	((((((012+3)*45)+6)*7)-8)+9)
4769	(((012*345)+6)+(7*89))
4770	((012*(345-6))+(78*9))
4771	((((012*3)-4)+5)+(6*789))
4772	(((((012+3)*45)-6)*7)+89)
4773	((((0*12)+34)+5)+(6*789))
4774	(01234+(5*(6+(78*9))))
4775	(((012+34)-5)+(6*789))
4776	((((0*12)-3)+45)+(6*789))
4777	((((01+2)+345)-67)*(8+9))
4778	((((0-1)+234)+(567*8))+9)
4779	((0123+4567)+89)
4780	(((01+234)+(567*8))+9)
4781	((((01-2)+3)+45)+(6*789))
4782	((((0*12)+3)+45)+(6*789))
4783	(((((01*2)*345)+6)*7)-89)
4784	((01-23)+((456+78)*9))
4785	(((012*34)+(56*78))+9)
4786	((((012*(3+4))*56)-7)+89)
4787	((((0123*(45-6))+7)-8)-9)
4788	(((012-3)+45)+(6*789))
4789	((((012+3)*4)-5)+(6*789))
4790	((((01+(2*345))+6)*7)-89)
4791	(012-(((3-456)-78)*9))
4792	(((0-1)-(234*5))+(67*89))
4793	((((0*1)-234)*5)+(67*89))
4794	(((012+3)+45)+(6*789))
4795	((((0*12)-34)+5)+((67*8)*9))
4796	(((0-1)-234)+((567-8)*9))
4797	(((012-3)*(456+78))-9)
4798	(((01-234)*5)+(67*89))
4799	(((((0*12)+34)+567)*8)-9)
4800	((((012*(3+4))*56)+7)+89)
4801	(((((012*3)-4)+567)*8)+9)
4802	(((01*23)+45)+(6*789))
4803	(((01+23)+45)+(6*789))
4804	((0123*(45-6))-(7*(8-9)))
4805	((((0123*(45-6))+7)-8)+9)
4806	((((0*123)+456)+78)*9)
4807	((((01*2)*34)*(5+67))-89)
4808	(((01+(2*34))+5)+(6*789))
4809	(((012*345)+678)-9)
4810	((((0-1)+2)+3)+((456+78)*9))
4811	((012+((34+567)*8))-9)
4812	((0123-45)+(6*789))
4813	(((0-12)*(3-456))-(7*89))
4814	((((0-1)-2)+((34+567)*8))+9)
4815	(((012*3)+45)+(6*789))
4816	(((01-2)+((34+567)*8))+9)
4817	(((((0*12)+34)+567)*8)+9)
4818	(((01+23)*45)+((6*7)*89))
4819	(((0*1234)-5)+((67*8)*9))
4820	(((01+2)+((34+567)*8))+9)
4821	((012+3)+((456+78)*9))
4822	(((01+(23*4))-5)+(6*789))
4823	((0-1234)-((5-678)*9))
4824	((((0*12345)+67)*8)*9)
4825	((((01*2)*(345+6))*7)-89)
4826	((01*234)-(56*(7-89)))
4827	(((012*345)+678)+9)
4828	((((01+234)+56)-7)*(8+9))
4829	((01*23)+((456+78)*9))
4830	((01+23)+((456+78)*9))
4831	((((01*23)*4)+5)+(6*789))
4832	(((01*2)-34)*((5-67)-89))
4833	((((012-34)+567)-8)*9)
4834	(01234+(((56*7)+8)*9))
4835	((012*(345+6))+(7*89))
4836	(((012*345)-6)+(78*9))
4837	((0123-(4*5))+(6*789))
4838	(((0*12)-34)+(56*(78+9)))
4839	((((012+3)*45)*6)+789)
4840	(0123+(((4+56)-7)*89))
4841	(((((01+2)+34)+567)*8)+9)
4842	((012*3)+((456+78)*9))
4843	((01+((2*345)*6))+(78*9))
4844	((((0-12)+34)*5)+(6*789))
4845	(012+(((3+456)+78)*9))
4846	(((01-23)-4)+(56*(78+9)))
4847	((01234*((5+6)-7))-89)
4848	(((0123*45)-678)-9)
4849	((((01+23)-4)+5)+((67*8)*9))
4850	((012-34)+(56*(78+9)))
4851	(((0123*4)+(56*78))-9)
4852	(01+((((2+3)+456)+78)*9))
4853	((0123*4)+((56-7)*89))
4854	(((01-23)+4)+(56*(78+9)))
4855	((012*(345+67))-89)
4856	(((0123+4)-5)+(6*789))
4857	((012*(345-6))+789)
4858	(((0123-4)+5)+(6*789))
4859	((((((0-1)+23)*4)*56)-78)+9)
4860	((0123*45)-((67+8)*9))
4861	((01-2)+(34*((56+78)+9)))
4862	(((0*12)+34)*((56+78)+9))
4863	(((0-1234)-5)+(678*9))
4864	(((012*3)-4)*((56+7)+89))
4865	(((((012*3)+4)+567)*8)+9)
4866	(((0123*45)-678)+9)
4867	((((0*1)-2)+(3*45))+(6*789))
4868	(((0*123)-4)+(56*(78+9)))
4869	(((0123*4)+(56*78))+9)
4870	(((0123-4)*((56-7)-8))-9)
4871	(((01*2)+(3*45))+(6*789))
4872	(((0*1234)+56)*(78+9))
4873	(((0-1234)+5)+(678*9))
4874	(012+(34*((56+78)+9)))
4875	(((012+34)+5)+((67*8)*9))
4876	(((0*123)+4)+(56*(78+9)))
4877	((0123+(4*5))+(6*789))
4878	((((012*34)+56)+78)*9)
4879	(((0123*(45-6))-7)+89)
4880	(((((01+(2*345))+6)*7)-8)+9)
4881	((012+(3*45))+(6*789))
4882	((((01*2)*3)+4)+(56*(78+9)))
4883	((((0-1)-23)*45)+(67*89))
4884	(((0123*(45-6))+78)+9)
4885	((012*(3+456))-(7*89))
4886	((01-2)-(((3*45)-678)*9))
4887	((((012-3)+456)+78)*9)
4888	(((0123-4)*((56-7)-8))+9)
4889	((01*2)-(((3*45)-678)*9))
4890	((01+2)-(((3*45)-678)*9))
4891	(((01*23)-4)+(56*(78+9)))
4892	(((0-12)+(34*5))+(6*789))
4893	(((012-3)*456)+789)
4894	((((012*3)-4)*5)+(6*789))
4895	((((012+34)+567)*8)-9)
4896	((012*345)+((6+78)*9))
4897	(((((01*2)*(345+6))*7)-8)-9)
4898	((01-23)-((4+56)*(7-89)))
4899	(((0123+4)-56)*(78-9))
4900	(((01+23)+4)+(56*(78+9)))
4901	((((0-1)-2)+(34*5))+(6*789))
4902	((0123+45)+(6*789))
4903	(((01-2)+(34*5))+(6*789))
4904	((((0*12)+34)*5)+(6*789))
4905	((((0123-4)-56)*78)-9)
4906	(((0123*45)-6)-(7*89))
4907	(((01+2)+(34*5))+(6*789))
4908	(((01*2)+34)+(56*(78+9)))
4909	((((01+2)*34)*(56-7))-89)
4910	(((((0-123)*4)-5)+6)*((7-8)-9))
4911	((012+3)+((45+6)*(7+89)))
4912	(((0-123)+4)+((567-8)*9))
4913	((((012+34)+567)*8)+9)
4914	((((0123-45)*6)+78)*9)
4915	((01+((2+34)*5))+(6*789))
4916	((012+(34*5))+(6*789))
4917	((012*(34+(5*(67+8))))+9)
4918	(((0123*45)+6)-(7*89))
4919	((((01+2)+34)*5)+(6*789))
4920	(0123*((45+67)-(8*9)))
4921	(((((01-23)*4)*56)+7)*(8-9))
4922	((012+34)*(((5+6)+7)+89))
4923	(((012*345)-6)+789)
4924	((01*2)*(((345-6)*7)+89))
4925	(01+(2*(((345-6)*7)+89)))
4926	((((01+2)*34)*(56-7))-(8*9))
4927	(((012*(345+67))-8)-9)
4928	((((0*1)-23)*45)+(67*89))
4929	(0123+((456+78)*9))
4930	(((012+345)-67)*(8+9))
4931	(((0-1)-(234*5))+(678*9))
4932	(012*(((345+67)+8)-9))
4933	((01-(234*5))+(678*9))
4934	((((012*3)+4)*5)+(6*789))
4935	(((012*345)+6)+789)
4936	(01234*((5+6)+(7*(8-9))))
4937	(((01-234)*5)+(678*9))
4938	(((0123-4)-5)+((67*8)*9))
4939	((((0*1)-23)*4)+((567-8)*9))
4940	(((0-1)-234)+((567+8)*9))
4941	((((012+3)+456)+78)*9)
4942	((01-234)+((567+8)*9))
4943	(((012*(345+67))+8)-9)
4944	(012*(345-(67*(8-9))))
4945	(((012*(345+67))-8)+9)
4946	(((0123+4)-5)+((67*8)*9))
4947	(0123+((4*(56+78))*9))
4948	(((0123-4)+5)+((67*8)*9))
4949	((((01+2)+34)*(56+78))-9)
4950	(((01+23)*(4+5))+(6*789))
4951	((01-234)+(((5+67)*8)*9))
4952	(((((((0-1)+23)*4)*56)+7)+8)+9)
4953	(((012*34)+(567*8))+9)
4954	((0123*((4+(5*6))+7))-89)
4955	((((01*2)*34)*((5*(6+7))+8))-9)
4956	(012*(((345+67)-8)+9))
4957	(((((01+(2*34))+5)*67)+8)-9)
4958	(((0-1)+((2+3)*45))+(6*789))
4959	(((01234-5)-678)*9)
4960	((01+((2+3)*45))+(6*789))
4961	(((012*(345+67))+8)+9)
4962	((((0-1)+234)-5)+(6*789))
4963	(((01*234)-5)+(6*789))
4964	(((01+234)-5)+(6*789))
4965	((01+(23*4))+(56*(78+9)))
4966	((01-((2*(3-45))*(67-8)))+9)
4967	((01234-5)+((6*7)*89))
4968	(((0123-45)-6)*(78-9))
4969	(01+((2*3)*((45-6)+789)))
4970	((01-23)-((4-56)*(7+89)))
4971	((0123*(4+(5*6)))+789)
4972	((((0-1)+234)+5)+(6*789))
4973	(((01*234)+5)+(6*789))
4974	(((01+234)+5)+(6*789))
4975	(((((01*2)*345)-67)*8)-9)
4976	((01+(((2*345)-67)*8))-9)
4977	((((012-34)+567)+8)*9)
4978	((((0-12)+3)*(4-567))-89)
4979	(((0-1)+(((2*34)+5)*67))+89)
4980	(((((01*2)*34)+5)*67)+89)
4981	((01+(((2*34)+5)*67))+89)
4982	(((0-12)+(34*5))+((67*8)*9))
4983	((((01+(2*345))-67)*8)-9)
4984	((((0123-4)-56)-7)*89)
4985	((((01*2)*34)*(5+67))+89)
4986	(((((0-123)+4)-5)+678)*9)
4987	((012*(3+((4+56)*7)))-89)
4988	((0123-4)+((5+(67*8))*9))
4989	((((01-2)+34)*5)+((67*8)*9))
4990	(((0123*45)-(67*8))-9)
4991	((0123-4)+(56*(78+9)))
4992	((0123+45)+((67*8)*9))
4993	(((((01*2)*345)-67)*8)+9)
4994	((01+(((2*345)-67)*8))+9)
4995	(((0-12)-3)*(456-789))
4996	(((01-2)-34)+((567-8)*9))
4997	(((0*12)-34)+((567-8)*9))
4998	((01+(2*3))*((45+678)-9))
4999	((0123+4)+(56*(78+9)))
5000	((012*34)-(56*(7-89)))
5001	((012*(345+6))+789)
5002	((((01-23)-45)+6)*(7-89))
5003	((((01*2)*(345+6))*7)+89)
5004	((0123*45)-((67-8)*9))
5005	(((01-23)-4)+((567-8)*9))
5006	((012+(34*5))+((67*8)*9))
5007	(((((012+3)*4)+567)*8)-9)
5008	(((0123*45)-(67*8))+9)
5009	((012-34)+((567-8)*9))
5010	((((01+2)*34)*56)-(78*9))
5011	((((0-1)-23)+4)+((567-8)*9))
5012	((0-1)+(((23+456)+78)*9))
5013	((((01*23)+456)+78)*9)
5014	(01+(((23+456)+78)*9))
5015	((01*23)-((4-56)*(7+89)))
5016	(((01-234)+5)*(67-89))
5017	((((01*234)+(56*7))*8)+9)
5018	((01*23)-(((4-567)+8)*9))
5019	(((0123*4)+(567*8))-9)
5020	((((0-12)-3)+4)+((567-8)*9))
5021	(((01*2)-(3*4))+((567-8)*9))
5022	((((01+23)+456)+78)*9)
5023	((012*(34+(56*7)))-89)
5024	((((((0-1)+23)*4)*56)+7)+89)
5025	((01234*((5+6)-7))+89)
5026	(((0-123)*4)-((5-67)*89))
5027	(((0*123)-4)+((567-8)*9))
5028	((012*3)-((4-56)*(7+89)))
5029	((((01-2)+3)-4)+((567-8)*9))
5030	((((0*12)+3)-4)+((567-8)*9))
5031	((((0*1234)+567)-8)*9)
5032	((((01*234)-5)+67)*(8+9))
5033	((012*(345+67))+89)
5034	((((012+3)*4)*5)+(6*789))
5035	(((((0123+4)-5)*6)*7)-89)
5036	(((012-3)-4)+((567-8)*9))
5037	(((0123*4)+(567*8))+9)
5038	((((0*1)-234)+5)*(67-89))
5039	(01-((234-5)*(67-89)))
5040	(012*(((345+6)+78)-9))
5041	(01+((2*3)*((45+6)+789)))
5042	(((012+3)-4)+((567-8)*9))
5043	((0123*45)+(6*(7-89)))
5044	(((012-3)+4)+((567-8)*9))
5045	((01-23)+(((4+567)-8)*9))
5046	(((((01*2)*3)-4)+56)*(78+9))
5047	((((01+(2*34))+5)*67)+89)
5048	(((0-123)-4)+((567+8)*9))
5049	(((01234+5)-678)*9)
5050	(((012-3)*(4+567))-89)
5051	(((01+23)-4)+((567-8)*9))
5052	(012*(((345-6)-7)+89))
5053	(((0-12)+34)+((567-8)*9))
5054	(((01+234)-5)+((67*8)*9))
5055	((012+(3*4))+((567-8)*9))
5056	(((((01*23)*4)*56)-7)-89)
5057	(((01+((23*4)*56))-7)-89)
5058	(((0123*45)-(6*78))-9)
5059	(((01+23)+4)+((567-8)*9))
5060	((((0-1)-234)+5)*(67-89))
5061	((012+(((34+56)*7)*8))+9)
5062	((((0-1)+234)+5)+((67*8)*9))
5063	(((01*234)+5)+((67*8)*9))
5064	(((01+234)+5)+((67*8)*9))
5065	(((((01*23)*4)*56)-78)-9)
5066	((((01+234)+56)+7)*(8+9))
5067	(((0-12)+345)+(6*789))
5068	((01-(23*45))+(678*9))
5069	((((0-1)+((23*4)*56))+7)-89)
5070	(((((01*23)*4)*56)+7)-89)
5071	(((((01*2)*34)+567)*8)-9)
5072	((01+(((2*34)+567)*8))-9)
5073	((((0123-4)+5)-67)*89)
5074	((((01*2)*34)*5)+(6*789))
5075	((01+((2*34)*5))+(6*789))
5076	((((0123+456)-7)-8)*9)
5077	((012+34)+((567-8)*9))
5078	(((01-2)+345)+(6*789))
5079	(((0*12)+345)+(6*789))
5080	((((0-1)+2)+345)+(6*789))
5081	(((01*2)+345)+(6*789))
5082	(((01+2)+345)+(6*789))
5083	(((((01*23)*4)*56)-78)+9)
5084	((0123*4)-(56*(7-89)))
5085	(((0-12)+3)*((4*56)-789))
5086	((((((01*2)+3)+4)*567)-8)-9)
5087	((((01+2)*34)*(56-7))+89)
5088	((0-123)+(((4+567)+8)*9))
5089	(((((01*2)*34)+567)*8)+9)
5090	((01*23)+(((4+567)-8)*9))
5091	((012+345)+(6*789))
5092	(((01-23)-45)*((6+7)-89))
5093	(01+(2*(((345+6)*7)+89)))
5094	(((01*2)*3)*((4+56)+789))
5095	(((012*(34+(56*7)))-8)-9)
5096	(((01*2)+((345-6)*(7+8)))+9)
5097	((((01+(2*34))+567)*8)+9)
5098	(01234+(56*(78-9)))
5099	(((01*2)*34)+((567-8)*9))
5100	(012*((3*(45+67))+89))
5101	(01+((23+45)*((6+78)-9)))
5102	((((((01*2)+3)+4)*567)+8)-9)
5103	((((01*23)*45)-(6*78))*9)
5104	((01+234)+((5+(67*8))*9))
5105	(((0-1)+234)+(56*(78+9)))
5106	((01*234)+(56*(78+9)))
5107	((01+234)+(56*(78+9)))
5108	((01-(2*34))+((567+8)*9))
5109	(((((012*3)*4)*5)*6)+789)
5110	(((0-12)*34)-((5-67)*89))
5111	(((012*(34+(56*7)))+8)-9)
5112	((((012-34)*5)+678)*9)
5113	(((012*(34+(56*7)))-8)+9)
5114	(((((01+2)+(3*4))*5)*67)+89)
5115	(0123-((4-56)*(7+89)))
5116	(((0*1)-23)-(((4-567)-8)*9))
5117	(((01-234)*(56-78))-9)
5118	(0123-(((4-567)+8)*9))
5119	(((((0123-4)+5)*6)*7)-89)
5120	((((((01*2)+3)+4)*567)+8)+9)
5121	((0123*45)-(6*(78-9)))
5122	((((012-3)*(4+567))-8)-9)
5123	(((01*23)*4)+((567-8)*9))
5124	((01+(2*3))*((45+678)+9))
5125	((((((0123+4)-5)*6)*7)-8)+9)
5126	((((01+(23*4))*56)+7)-89)
5127	(((01+23)*4)+((567-8)*9))
5128	((0-123)-(((4-56)-7)*89))
5129	(((0-12)-34)+((567+8)*9))
5130	((((012*3)+456)+78)*9)
5131	((((0*12)-3)-4)*(56-789))
5132	((0123*((4+(5*6))+7))+89)
5133	(((01+2)*34)+((567-8)*9))
5134	(((0*12)-34)*((5-67)-89))
5135	(((01-234)*(56-78))+9)
5136	((01*2)-(34*((5-67)-89)))
5137	(((0123-45)*67)-89)
5138	((((012-3)*(4+567))+8)-9)
5139	(((012-3)*45)+(6*789))
5140	((01-(234*(56-78)))-9)
5141	(((0*12)-34)+((567+8)*9))
5142	(((0*1)-234)+(56*(7+89)))
5143	((01-234)+(56*(7+89)))
5144	(((01+2)-34)+((567+8)*9))
5145	(((012+((34+56)*7))*8)+9)
5146	(012-(34*((5-67)-89)))
5147	(((012*34)+5)+(6*789))
5148	((0123-45)*((67+8)-9))
5149	(01234-(5*(6-789)))
5150	((0123-4)+((567-8)*9))
5151	(((((0-1)+23)*45)*6)-789)
5152	(((012*3)-4)*((5+67)+89))
5153	((012-34)+((567+8)*9))
5154	(((0123-45)*67)-(8*9))
5155	((((0-1)-23)+4)+((567+8)*9))
5156	((((0-12)+3)*(4-567))+89)
5157	((012*((345+6)+78))+9)
5158	((01-(234*(56-78)))+9)
5159	((01+(2*3))*((4-56)+789))
5160	(012*(((345+6)+7)+(8*9)))
5161	((((0-1)-234)*(56-78))-9)
5162	((((012*3)-45)+67)*89)
5163	((01+23)-(((4-567)-8)*9))
5164	((((0-12)-3)+4)+((567+8)*9))
5165	((012*(3+((4+56)*7)))+89)
5166	(0123*(((4*5)-67)+89))
5167	((01-2)+(34*((56+7)+89)))
5168	(((0*12)+34)*((56+7)+89))
5169	((((0-12)*3)*45)+6789)
5170	(((012-34)*5)*((6*7)-89))
5171	(((0*123)-4)+((567+8)*9))
5172	(((01+2)+345)+((67*8)*9))
5173	((((01-2)+3)-4)+((567+8)*9))
5174	((0-1234)+((5+67)*89))
5175	((((0*1234)+567)+8)*9)
5176	((((012-3)*45)*(6+7))-89)
5177	((((0-123)*4)+5678)-9)
5178	(012+((((3-4)+567)+8)*9))
5179	((((0-1)-234)*(56-78))+9)
5180	(012+(34*((56+7)+89)))
5181	((012+345)+((67*8)*9))
5182	((((0*12)+3)+4)+((567+8)*9))
5183	(((((0-1)+(23*4))*56)+78)+9)
5184	(((((0*1234)+5)+67)*8)*9)
5185	(((((012-3)+4)*56)*7)+89)
5186	(((012+3)-4)+((567+8)*9))
5187	((012*34)-((5-(67*8))*9))
5188	(((012-3)+4)+((567+8)*9))
5189	((01-23)+(((4+567)+8)*9))
5190	(0123+(((4+567)-8)*9))
5191	((((((0123-4)+5)*6)*7)-8)-9)
5192	(((((01*2)+3)+4)*567)+89)
5193	((((01*234)+(5*67))+8)*9)
5194	((((01*23)*4)*5)+(6*789))
5195	((((0-123)*4)+5678)+9)
5196	(012*(((345+6)-7)+89))
5197	(((0-12)+34)+((567+8)*9))
5198	(((0123+4)*((56-7)-8))-9)
5199	((((012*(3+4))+567)*8)-9)
5200	(((((01+(23*4))*56)-7)+8)-9)
5201	((012*(34+(56*7)))+89)
5202	((((0123+456)+7)-8)*9)
5203	(((01+23)+4)+((567+8)*9))
5204	((((012*(3+4))-5)*67)-89)
5205	(((0-1)-23)+((45+(67*8))*9))
5206	((((0-1)-2)+34)+((567+8)*9))
5207	(((012*3)-4)+((567+8)*9))
5208	(012*(345-((6-7)*89)))
5209	(01234+(5*(6+789)))
5210	((((0-1)+2)+34)+((567+8)*9))
5211	((0123-(456*(7-8)))*9)
5212	(((01+2)+34)+((567+8)*9))
5213	(((((0123+4)-5)*6)*7)+89)
5214	((((01+23)*4)*5)+(6*789))
5215	(((012*3)+4)+((567+8)*9))
5216	(((0123+4)*((56-7)-8))+9)
5217	(((((012+3)-4)+56)*78)-9)
5218	(((((01+(23*4))*56)-7)+8)+9)
5219	((((01+234)+5)+67)*(8+9))
5220	((((0123+456)-7)+8)*9)
5221	(((0123*4)-5)+(6*789))
5222	(((01+((23*4)*56))+78)-9)
5223	(((0*12)+3)+((4+56)*(78+9)))
5224	(((01*23)*((4*56)+7))-89)
5225	((((0123-45)*67)+8)-9)
5226	((((0-123)+45)*67)*(8-9))
5227	((((0123-45)*67)-8)+9)
5228	(((012-3)*(4+567))+89)
5229	(((((0-12)+34)+567)-8)*9)
5230	((012+34)+(((5+67)*8)*9))
5231	(((0123*4)+5)+(6*789))
5232	(012*(((3*4)+(5*67))+89))
5233	((((((012*3)*4)*5)-67)*8)+9)
5234	(((((01*23)*4)*56)-7)+89)
5235	(((((012+3)-4)+56)*78)+9)
5236	(((01-234)-5)*(67-89))
5237	(((012*34)+5)+((67*8)*9))
5238	((((01-(23*4))-5)+678)*9)
5239	(((((01*23)*4)*56)+78)+9)
5240	(((01+((23*4)*56))+78)+9)
5241	(((((01-2)+345)+6)*(7+8))-9)
5242	((((012*(3+4))+5)*(67-8))-9)
5243	((((0123-45)*67)+8)+9)
5244	((((01+2)*34)*5)+(6*789))
5245	((((01*2)*34)*((5-6)+78))+9)
5246	(((0-1)+(23*45))+((6*78)*9))
5247	((((012+(3*4))+567)-8)*9)
5248	(((((01*23)*4)*56)+7)+89)
5249	(((0-123)-4)+(56*(7+89)))
5250	(012+((((3+4)+567)+8)*9))
5251	(((((0*123)-4)+56)+7)*89)
5252	((01*23)+((45+(67*8))*9))
5253	((01+23)+((45+(67*8))*9))
5254	((01*2)*(3+(4*(567+89))))
5255	(01+(2*(3+(4*(567+89)))))
5256	((0-12)*((345+6)-789))
5257	(((0-123)+4)+(56*(7+89)))
5258	(((012+3)-4)*(567-89))
5259	(01-((234+5)*(67-89)))
5260	((012-3)-(((4-56)-7)*89))
5261	((((0-12)*34)+5678)-9)
5262	(0123-(((4-567)-8)*9))
5263	(((((01*23)*4)+567)*8)-9)
5264	(((0-1)+234)+((567-8)*9))
5265	((01*234)+((567-8)*9))
5266	((01+234)+((567-8)*9))
5267	(((01*23)*4)+((567+8)*9))
5268	((01+(23*4))+((567+8)*9))
5269	(012-((3+4)*(5-((6+78)*9))))
5270	((((0-1)+234)*((5*6)-7))-89)
5271	((((01+(23*4))+567)*8)-9)
5272	(((0-1)-(2*345))+(67*89))
5273	((((0*1)-2)*345)+(67*89))
5274	((01-(2*345))+(67*89))
5275	((01+23)-(((4-56)-7)*89))
5276	(((((012*(3+4))-5)*67)-8)-9)
5277	(((012*34)*(5+6))+789)
5278	((01-(23*4))*(((5+6)-78)+9))
5279	((((0-12)*34)+5678)+9)
5280	((012*34)+(56*(78+9)))
5281	(((((01*23)*4)+567)*8)+9)
5282	((01+(((23*4)+567)*8))+9)
5283	(((((01+23)+4)+567)-8)*9)
5284	(((0*1)-234)-((5-67)*89))
5285	((01-234)-((5-67)*89))
5286	((012+((345+6)*(7+8)))+9)
5287	(((((0123-4)*5)+67)*8)-9)
5288	((((0-12)-3)*45)+(67*89))
5289	(((((01+23)*4)*56)-78)-9)
5290	((((01+(23*4))*56)-7)+89)
5291	(((01+2)+34)*((56+78)+9))
5292	(((((01-23)+4)*5)+678)*9)
5293	(((01*234)*((5*6)-7))-89)
5294	((0123-4)+((567+8)*9))
5295	(((((01+23)*4)+567)*8)-9)
5296	(01+((2+3)*((45*6)+789)))
5297	((012*345)+((6+7)*89))
5298	(((0123-45)*67)+(8*9))
5299	((01+((2*(34+5))*67))+(8*9))
5300	((((01+23)-4)*5)*((6+(7*8))-9))
5301	((0123*(45-6))+((7*8)*9))
5302	((0123+4)+((567+8)*9))
5303	((0123-4)+(((5+67)*8)*9))
5304	((0123-45)*((67-8)+9))
5305	(((((0123-4)*5)+67)*8)+9)
5306	((((0*12)+3)+4)*(56+(78*9)))
5307	(((((01+23)*4)*56)-78)+9)
5308	((((0*1)-2)*34)+(56*(7+89)))
5309	((01-(2*34))+(56*(7+89)))
5310	((012*(3+45))+(6*789))
